score,user_rating,es_scaled_score,isbn,book_title,book_author,year_of_publication,publisher,summary,category
7.3425135982409095,8.399183750152588,6.021675908351313,038001159X,Einstein: : The Life and Times,Ronald W. Clark,1999,Avon,"A compelling biography of the great physicist focuses on the
intellect, and the philosophical tensions, that made Einstein such
great scientist, and an interesting man. Reissue. PW. NYT.",['biography & autobiography']
7.342437435885996,7.869042754173279,6.684180788026894,0671742264,BOY'S LIFE,Robert R. McCammon,1991,Atria,"The witnesses to a horrific murder, Cory Mackenson and his father
investigate and come face to face with the vicious Blaylock clan, a
secret society united by racial hatred, and a reptilian creature
inhabiting the river",['fiction']
7.341834477845144,7.418481111526489,7.246026185743465,0060178140,The Circle of Simplicity: Return to the Good Life,Cecile Andrews,1997,HarperCollins Publishers,"In The Circle of Simplicity she explains how, instead of working to
exhaustion, we should focus on our creativity, participate in
community life, and be more concerned about the planet.",['self-help']
7.341172279998316,7.520419955253601,7.117112685929211,0060526769,The Heart of Christianity: Rediscovering a Life of Faith,Marcus J. Borg,2003,HarperSanFrancisco,"Discusses the key concepts and values of the Christian faith,
exploring how prayer, partaking of the sacraments, and raising
Christian children can be life-affirming practices; and explaining the
difference between true Christianity and ...",['religion']
7.338790643262734,6.974336504936218,7.7943583161708805,0553283499,Somewhere Between Life and Death,LURLENE MCDANIEL,1990,Laurel Leaf,"When a tragic automobile accident places her sister in an irreversible
coma, Amy must come to terms with the notion of euthanasia and the
meaning of life and death.",['juvenile fiction']
7.332078838674168,11.524430513381958,2.0916392452894317,0312135653,A Monstrous Regiment of Women,Laurie R. King,1995,St Martins Pr,"Becoming bored with family life, Mary Russell follows Sherlock Holmes
to London, where she meets a former Oxford classmate and becomes
involved in a mystery that places her in a collaboration with Holmes.",['fiction']
7.328192814611772,9.170368313789368,5.025473440639779,0786863641,Balance: A Guide to Life's Forgotten Pleasures,Bob Kerstetter,1997,Hyperion Books,"With the simplicity trend at an all-time high, millions of people are
looking for new ways to bring simple pleasures into their lives.
Balance is a beautiful, illustrated gift book with 44 ways to regain
balance in our daily living.",['religion']
7.326488227219215,8.370338082313538,6.021675908351313,0674530802,The Life of Emily Dickinson,Richard B. Sewall,1994,Harvard University Press,"A massively detailed, illustrated biography of Emily Dickinson.",['biography & autobiography']
7.3261492444823215,6.43423318862915,8.441044314298784,0811212130,The Rise of Life on Earth,Joyce Carol Oates,1992,New Directions Publishing Corporation,"Kathleen, a nurse&#39;s aide, falls in love with a doctor who exploits
her and sets the path of the remainder of her life.",['fiction']
7.3261281079011225,7.667415738105774,6.899518570145307,0451400224,As Time Goes by: The Life of Ingrid Bergman,Laurence Leamer,1987,Onyx Books,"Of all Ingrid Bergman&#39;s classic roles, none was as dramatic as her
own life. As Time Goes By is the stunning and sometimes shocking story
of this talented actress. Miniseries rights optioned by Warner
Brothers. 32-page photo insert.",['actors']
7.3249386436777115,9.471661448478699,4.6415351376764775,0345450272,"Garfield: Bigger Than Life (Garfield, 3)",Jim Davis,2002,Ballantine Books,"Presents a collection of cartoons featuring the lasagna-loving bon
vivant and his friends, his hapless owner Jon, the clueless canine
Odie, the obnoxiously cute Nermal, and Pooky, Garfield&#39;s beloved
teddy bear.",['comics & graphic novels']
7.318802672678327,8.142668604850769,6.288970257462776,0743218795,It Takes a Village Idiot : A Memoir of Life After the City,Jim Mullen,2002,Simon & Schuster,"Finalist for the 2001 Thurber Prize for American Humor a Rocky
Mountain News (Denver) Best Book of the Year Millions of people dream
of abandoning the city routine for a simple country life. Jim Mullen
was not one of them.",['biography & autobiography']
7.314986517599057,8.349635004997253,6.021675908351313,0671562711,My Life with the Chimpanzees,Jane Goodall,1996,Aladdin,"Jane Goodall&#39;s adventures with the chimps and the important
discoveries she has made about them have gained her worldwide
recognition. Now she tells her exciting story in her own words.",['biography & autobiography']
7.3120407196159665,7.20579981803894,7.444841846587249,0884043436,The Dynamics of Life: An Introduction to Dianetics Discoveries,L.Ron Hubbard,1988,Bridge Publications,"Discusses how an individual&#39;s life forces can be blocked and how
the principles of Dianetics can be used to release these dynamics",['self-help']
7.310647224525598,8.32714319229126,6.0400272648185185,1885171471,Bountiful Women: Large Women's Secrets for Living the Life They Desire,Bonnie Bernell,2000,Wildcat Canyon Press,"Offers helpful advice on how larger women can overcome the modern
prejudices about weight and beauty to live a fulfilling, satisfying
life, presenting strategies for handling such challenges as tight
seating on an airline, judgmental ...",['self-help']
7.309983311446487,7.704060673713684,6.817386608612492,0671492683,A Man's Life: An Autobiography (Touchstone Books (Hardcover)),Roger Wilkins,1984,Simon & Schuster,"The autobiography of a Black man who has moved in the highest levels
of American society discloses the facts of racism in American life,
telling what it is and how it works on all of us",['biography & autobiography']
7.309841281819321,6.4878129959106445,8.337376639205168,1588250016,Life Lessons and Reflections,Montel Williams,2000,Mountain Movers Press,"Shares quotations and life stories celebrating determination and
optimism from which the author draws strength and encouragement in his
fight against multiple sclerosis.",['religion']
7.309332012424114,7.21623957157135,7.4256975634900675,0931580978,Life 101: Everything We Wish We Had Learned about Life in School-- But Didn't,Peter McWilliams,1992,Prelude Press,"Discusses how and why to learn about life, cope with problems, and
achieve success and joy &amp; build self esteem.",['philosophy']
7.3088656826495235,8.46178650856018,5.867714650261202,0609800116,Your Heart's Desire: Instructions for Creating the Life You Really Want,Sonia Choquette,1997,Three Rivers Press (CA),"A spiritual teacher and counselor introduces nine universal principles
for transforming one&#39;s life, furnishing practical advice,
exercises, and parables designed to help readers attain their
fundamental dreams.",['religion']
7.307184931007423,7.805588245391846,6.684180788026894,0843935618,Charmed Life,Bernard Taylor,1994,Leisure Books,"Unbeknownst to Guy Holman, he had been the innocent pawn in an age-old
battle between the forces of good and evil, and now he has the power
to change the destiny of the world. By the author of Mother&#39;s
Boys.",['fiction']
7.3068070441302,11.411571502685547,2.1758514709360153,1888960191,The Young Lawyer's Jungle Book: A Survival Guide,Thane Josef Messinger,1999,Fine Print Press,"As young professionals in every discipline soon learn, your life is
not your own. You will be expected to serve the needs of your clients.
This is both better--and worse--than it sounds.",['business & economics']
7.306714192400721,9.438857436180115,4.6415351376764775,0962107352,Leverage Your Time: Balance Your Life,J. Ingram Walker,1997,Lifeworks Publishing Company,How to organize your schedule for productive living.,['self-help']
7.305255537740978,6.587123274803162,8.202920866413248,0393025179,Freud: A Life for Our Times,Peter Gay,1988,Daedalus Books,"A biography and study of the psychoanalyst&#39;s career, family,
personal life, and professional struggles.",['biography & autobiography']
7.3047214104437295,9.435270428657532,4.6415351376764775,0517051516,Nature Library : Ocean Life (Nature Library),Les Holliday,1991,Crescent,"Describes the variety of animals which live in the oceans of the
world.",['science']
7.299738854202039,11.363087892532349,2.2205525562891526,1931412030,Book of Faeries,Francis Melville,2003,Fair Winds Press,"Beautifully illustrated this is an enchanting and fascinating guide to
the history of faeries, how these beings participate at all levels of
life and how they can be engaged to re-enchant modern lives.",['fairies']
7.295554078854618,8.314656615257263,6.021675908351313,0439372933,Desiderata: Words For Life,Max Ehrmann,2003,Scholastic,"The inspirational words of Max Ehrmann&#39;s timeless poem
&quot;Desiderata&quot; have touched millions of readers throughout the
world since it was first written in 1927.",['juvenile nonfiction']
7.292591728003564,10.535190105438232,3.239343756210228,0836221281,Better Or For Worse Love Just Screws Everything Up,Lynn Johnston,1996,Andrews McMeel Publishing,"Cartoons offer a humorous look at family life, college, first love,
adolescence, preschool, and other events in the life of the Patterson
family",['humor']
7.288888130703151,8.737072944641113,5.478657113280695,0743456696,Yoga : Natural Exercises for Life,Kristie Dahlia Home,2002,Atria Books,"A spiral-bound, illustrated guide to yoga demonstrates sequences of
simple yoga poses using photos of everyday practitioners rather than
intimidating models and offers advice on how to incorporate a yoga
practice into a daily lifestyle.",['health & fitness']
7.286878899614828,8.565959334373474,5.688028356166518,0060173114,Breaking and Entering: Women Cops Talk About Life in the Ultimate Men's Club,Connie Fletcher,1995,Harpercollins,"Through interviews with female police personnel a journalist
illuminates the experience of being a police woman through interviews
that include stories of life-threatening situations, discrimination,
hostility, and sexual harassment",['political science']
7.282860338211813,11.4676034450531,2.0519314546602025,0394555082,Dutch : A Memoir of Ronald Reagan,EDMUND MORRIS,1999,Random House,"The Pulitzer Prize-winning author of The Rise of Theodore Roosevelt
utilizes a unique first-person narrative and impecable scholarship to
chronicle the life of Ronald Reagan, the statesman and politician.
250,000 first printing. Tour.",['biography & autobiography']
7.281746873631011,7.011944651603699,7.618999651165152,0451627423,Gandhi: His Life and Message for the World,Louis Fischer,1989,Signet Book,"Describes the life and teachings of the man who led India&#39;s
struggle for freedom and was assassinated in 1948.",['biography & autobiography']
7.279009486257253,7.807490825653076,6.618407812012475,0824519868,Life of the Beloved: Spiritual Living in a Secular World,Henri J. M. Nouwen,2002,Crossroad Publishing Company,"When Nouwen was asked by a secular Jewish friend to explain his faith
in simple language, he responded with &quot;Life of the Beloved,
&quot; which shows that all people, believers and nonbelievers, are
beloved by God unconditionally.",['religion']
7.27864592516036,7.495214343070984,7.007935402772081,0156004070,Tennis and the Meaning of Life: A Literary Anthology of the Game,Jay Jennings,1996,Harvest Books,"The only book of its kind, Tennis and the Meaning of Life is a
resplendent collection of the best fiction (and poetry) written about
this extraordinary sport/obsession.",['literary criticism']
7.27846187761694,6.104480028152466,8.745939189447535,0306808048,Elia Kazan: A Life,Elia Kazan,1997,Da Capo Press,"Elia Kazan&#39;s varied life and career is related here in his
autobiography.",['performing arts']
7.277912911853901,6.883363127708435,7.771100142035734,0744554896,The Life and Loves of Zoe T. Curley,Martin Waddell,1998,Walker Books,"A diary account of one month in the life of aspiring teenager Zoe T.
Curley, sister of Ob-Noxious and Creep, and prisoner of Zog, the life-
system invented by her temperamental writer father (aka The Creative)
to keep order in the Curley ...",['adolescence']
7.275608698771396,7.905736565589905,6.487948865248261,0939516527,Alone in Community: Journeys into Monastic Life Around the World,William Claassen,2000,Forest of Peace Publishing,"This first-person account offers an engaging and reflective
description of monastic life as practiced in eleven countries--
familiar sites, such as Mt. Athos, as well as remote and austere
forest monasteries.",['religion']
7.275338169303931,7.7482640743255615,6.684180788026894,0671747959,Customers For Life,Carl Sewell,1991,Pocket,"magazine comes a hands-on, practical guide to customer service. In a
series of short, well-focused chapters that combine humor and direct
language, Sewell explains how he developed his approach to matchless
customer service.",['automobile dealers']
7.274778339736021,6.585845351219177,8.135944575382078,1561709743,How to Ruin Your Life,Ben Stein,2002,Hay House,"A tongue-in-cheek guide to success describes the type of self-
destructive behavior that will guarantee failure in life.",['humor']
7.274738134262908,5.672363042831421,9.277706998552265,0704327023,A Cat's Life,Yves Navarre,1996,Texas Bookman,"Autobiography of a cat whose views of his master and everyday life
make for a shrewd commentary on the world in general.",['cats']
7.271926069953342,7.872105240821838,6.521702106367724,0394722167,One Day of Life (Aventura: The Vintage Library of Contemporary World Literatu),Manlio Argueta,1983,Vintage Books USA,"Awesome for the authenticity of its vernacular style and the
incandescence of its lyricism, One Day of Life depicts a typical day
in the life of a peasant family caught up in the terror and corruption
of civil war in El Salvador. 5:30 A.M. ...",['el salvador']
7.2654676732667305,6.234298348426819,8.554429329316617,0711710538,Life's Little Pleasures,Jeff Short,2000,Jarrold Publishing,"A collection of remembrances of the small pleasures in life such as
the smell of freshly baked bread and getting possession of the TV
remote control.",['humor']
7.2641411376798395,7.4463653564453125,7.036360864222997,028105245X,Thomas of Celano's First Life of St. Francis of Assisi,Thomas,2000,Society for Promoting Christian Knowledge,"A translation of the First Life of St Francis or Vita Prima of 1228,
this text is in three parts.",['biography & autobiography']
7.262967226145166,8.256000280380249,6.021675908351313,0425103625,A Slipping-Down Life,Anne Tyler,1992,Ivy Books,"She manages to meet him, bursting out of her lonely shell--and into
the attentive gaze of the intangible man who becomes all too real....
&quot;From the Paperback edition.&quot;",['fiction']
7.262154284153445,7.7245330810546875,6.684180788026894,0060919884,The Writing Life,Annie Dillard,1990,Perennial,"Annie Dillard has written eleven books, including the memoir of her
parents, An American Childhood; the Northwest pioneer epic The Living;
and the nonfiction narrative Pilgrim at Tinker Creek.",['literary criticism']
7.260561233843061,6.457156538963318,8.264817102442741,068482454X,Pieces of Time: The Life of James Stewart,Gary Fishgall,1997,Simon & Schuster,"Looks at the life of movie actor Jimmy Stewart, highlighting his film
career, his service in the army, and his love life",['biography & autobiography']
7.26036283344103,7.721308469772339,6.684180788026894,0140266240,Literature or Life,Jorge Semprun,1998,Penguin Books,"The Spanish novelist and screenwriter writes of his imprisonment in
Buchenwald and his different attempts to record the memories",['biography & autobiography']
7.258329652780358,7.71764874458313,6.684180788026894,0156167743,A Charmed Life,Mary McCarthy,1992,Harcourt,"Martha Sinnott returns with her second husband to the New England
artists&#39; colony she left behind seven years earlier when she
divorced her first husband.",['fiction']
7.258227134466929,8.033632636070251,6.288970257462776,0520231309,Talking at the Gates: A Life of James Baldwin : With a New Afterword,James Campbell,2002,University of California Press,"Follows the life of James Baldwin, drawing on interviews with his
friends, correspondence, and the file compiled by the FBI on the
author known for works such as &quot;The Fire Next Time&quot; and
&quot;Giovanni&#39;s Room.&quot;",['biography & autobiography']
7.257714812415865,6.654757857322693,8.011411006282332,0253372658,Haydn: His Life and Music,H.C. Robbins Landon,1988,Indiana Univ Pr,"Traces the life and career of the Austrian composer, discusses his
major works, and assesses his place in Western music",['music']
7.25738835052921,7.940309643745422,6.403736734008944,0938716220,No Excuse! Key Principles for Balancing Life and Achieving Success,Jay Rifenbary,1995,Possibility Press,"&quot;Jay Rifenbary has given the world a most generous gift. Anyone
who reads this book and applies the No Excuse! philosophy daily can
create the life they want and make a difference.",['self-help']
7.252588977398735,7.508592009544373,6.93258518721669,1550224492,A Chance for Life: The Suzanne Giroux Story,Suzanne Giroux,2001,ECW Press,"Telling the story of a woman who constantly walked a fine line between
life and death, this autobiography reveals one woman&#39;s struggles,
from breast cancer and miscarriages to the loss of a fiance and an
abusive relationship with a man who ...",['biography & autobiography']
7.252174522940742,7.787593603134155,6.582900672698977,0684854554,The Courage To Start : A Guide To Running for Your Life,"John \the penguin\"" Bingham""",1999,Fireside,"A successful marathon runner who used to be an overweight couch potato
shares his philosophy of incorporating diet and exercise into everyday
life and making personal fitness a long-term project. Original. 60,000
first printing. Tour.",['health & fitness']
7.250667969414689,10.75609803199768,2.868880391185949,082340580X,Me and Katie (The Pest),Ann M. Martin,1985,Holiday House,"Wendy struggles to adjust to life with her occasionally irritating
younger sister.","[""children's stories, american.""]"
7.25058083782203,7.928056120872498,6.403736734008944,0062507095,The Call to Adventure: Brining the Hero's Journey to Daily Life,Paul Rebillot,1993,Harpercollins,"Combining psychodrama, mythology, and meditation into powerful rites
of passage for individuals and groups, this transformative guide
enables people struggling through spiritual crises to find their true
life&#39;s direction.",['religion']
7.249471591995692,8.386643528938293,5.82800667081744,0553381628,After Breast Cancer : A Common-Sense Guide to Life After Treatment,HESTER HILL LICSW SCHNIPPER,2003,Bantam,"Based on both expert guidance and personal experience, a practical and
compassionate handbook for women with breast cancer explains how to
handle life after the completion of treatment, with advice on how to
deal with a range of physical, ...",['health & fitness']
7.249405741898749,10.869519710540771,2.7242632810962197,0670829773,The golden thread: Stories,Ann Copeland,1989,Viking,"The story of a girl&#39;s career as a Catholic nun and of the problems
and questions this life brings.",['nuns']
7.248913670006772,9.027665853500366,5.025473440639779,0736903194,No Compromise: The Life Story of Keith Green,Melody Green,2000,Harvest House Publishers,"&quot;Keith was uncompromising in his call to holiness&quot; (Amy
Grant). Experience the continuing impact of the extraordinary Keith
Green through his courage, unwavering faith, and legacy of songs and
teachings.",['biography & autobiography']
7.244925575214836,10.757355690002441,2.85438793173033,0395956161,Elegy for a Southern Drawl,Rodney Jones,1999,Houghton Mifflin Co,"Celebrating the essence of life in the South, a collection of poems
chronicles the life cycle of a young southern white male, from high
school football to losing his virginity, from ignorant youth to self-
awareness.",['poetry']
7.234445416840267,9.3479984998703,4.592504063052726,0670032697,"C'Est LA Vie: An American Conquers the City of Light, Begins a New Life, and Becomes - Zut Alors! - Almost French",Suzy Gershman,2004,Viking Books,"Describes how the author, in the wake of her husband&#39;s death,
decided to fulfill her long-standing dream of building a new life for
herself in Paris, detailing her first year in the City of Light, her
frustrating search for an apartment, ...",['history']
7.232129467558484,7.631293535232544,6.733174382965909,0892819014,How to Read Signs and Omens in Everyday Life,Sarvananda Bluestone,2001,Destiny Books,"Filled with practical exercises, How to Read Signs and Omens in
Everyday Life demonstrates how the discovery of the power within
ourselves requires nothing more than a little guidance and a
willingness to see.","['body, mind & spirit']"
7.230864622775765,10.328691005706787,3.3585816441119842,0830822844,"Shaping the Spiritual Life of Students: A Guide for Youth Workers, Pastors, Teachers & Campus Ministers",Richard R. Dunn,2001,InterVarsity Press,"Richard Dunn shows how to mentor today&#39;s teens by setting the pace
--physically, intellectually, emotionally, socially and spiritually--
with sensitivity to the unique issues of adolescent development.",['religion']
7.22950048213035,11.272419691085815,2.1758514709360153,1901285278,Rock Crystal: A Christmas Tale,Adalbert Stifter,2001,Pushkin Press,"This quasi-fairy tale speaks of village life in the high mountains but
is also a parable of belief and faith. Rock Crystal is a Christmas
story and a story about the heart of the ice, the crystal.",['fiction']
7.228937636807171,11.338776350021362,2.0916392452894317,0800791452,Heaven,Betty Malz,1989,Chosen Books,"The splendors of heaven will surpass all your earthly hopes, dreams,
and desires! Let Betty Malz take you on a journey that will change
your life and give you a taste of your inheritance.",['religion']
7.226613041518344,10.724393129348755,2.85438793173033,0395585635,Unquiet Days: At Home in Poland,Thomas R. Swick,1991,Houghton Mifflin,"The author describes life in Poland during the two years he lived in
Warsaw, drawing on history, politics, and personal experience to
reveal the traditional ways of Polish life and the realities of living
under martial law",['biography & autobiography']
7.225523801671522,6.0,8.757428553760926,1583220410,The Talking Cure: A Memoir of Life on Air,Mike Feder,2001,Seven Stories Press,"A popular New York radio host pens this hilarious memoir of life in
Queens, recalling his work life, married life, and family life with
surprising candor and and wit.",['literary collections']
7.224387064423644,7.649123668670654,6.69346630911488,037575895X,Cicero: The Life and Times of Rome's Greatest Politician,Anthony Everitt,2003,Random House Trade,"A lively portrait of the quintessential Roman politician describes the
life and times of the ancient statesman, based on the witty and candid
letters that Cicero wrote to his friend Atticus in which he described
the events and personalities ...",['biography & autobiography']
7.222226489750631,6.601168513298035,7.998548960316377,0375410740,Natalie Wood : A Life,GAVIN LAMBERT,2004,Knopf,"Draws on the author&#39;s twenty-year friendship with the acclaimed
actress, as well as interviews with family and intimates, to chronicle
her life, from child actress to her tragic drowning death at the age
of forty-three.",['biography & autobiography']
7.221275606680134,6.09930157661438,8.623743144262328,0679738584,Harlan Hubbard: Life and Work,Wendell Berry,1992,Random House Inc,"Looks at the life of the Kentucky writer, painter, and idealist who
tried to live a life of self-sufficiency apart from the industrial
values of American society",['biography & autobiography']
7.215849753585853,7.64118492603302,6.684180788026894,0425139743,After Life,Andrew Neiderman,1993,Berkley Pub Group,"Years after she loses her eyesight in a car accident, Jessie moves
with her husband Lee to the peaceful village of Gardner Town, where
Jessie&#39;s blindness only heightens her awareness of strange and
terrible goings on. Original.",['future life']
7.215187581548027,8.216467499732971,5.963587683816849,0553380869,New Moon Astrology : Using New Moon Power Days to Change and Revitalize Your Life,JAN SPILLER,2001,Bantam,"Describes the influence of the moon and its orbit on one&#39;s daily
life, providing step-by-step instructions on how to use the power of
the moon to accomplish individual goals in any area of one&#39;s life.","['body, mind & spirit']"
7.214409097980013,10.911115407943726,2.5935262105253716,0446676926,Messages from the Masters : Tapping into the Power of Love,Brian Weiss,2001,Warner Books,"The true story of a prominent psychiatrist, his young patient, and the
past-life therapy that changed both their lives.","['body, mind & spirit']"
7.212552374456333,11.168891191482544,2.267128853173571,0385000162,Asylums: Essays on the Social Situation of Mental Patients and Other Inmates,Erving Goffman,1961,Anchor,"Asylums is an analysis of life in &quot;total
institutions&quot;--closed worlds like prisons, army camps, boarding
schools, nursing homes and mental hospitals.",['psychology']
7.212301855461789,9.761083722114563,4.026324522145821,1567184995,Destiny of Souls: New Case Studies of Life Between Lives,"Michael, Phd Newton",2000,Llewellyn Publications,"Based on his groundbreaking research into the afterlife, this book is
designed both for first-time venturers into the subject and for
readers of Dr. Newton&#39;s best-selling first volume, Journey of
Souls.","['body, mind & spirit']"
7.211589948649175,11.240180730819702,2.1758514709360153,0374522871,Coming into the Country,John McPhee,1991,Noonday Press,"An account of a kayak and canoe journey through the Brooks Range
wilderness, impressions of urban life and political activity, and
portraits of people in the bush make up a study of contemporary Alaska",['nature']
7.211444722880119,7.0984190702438354,7.352726788675471,068486309X,The FIFTH MIRACLE: The Search for the Origin and Meaning of Life,Paul Davies,2000,Simon & Schuster,"Explains our current knowledge about life&#39;s origins, focusing on
recently discovered &quot;superbugs&quot; which may have arrived here
on asteroids, and arguing that life grew from primitive information-
processing systems.",['philosophy']
7.210608398225639,7.0301055908203125,7.436236907482296,0849953227,Life Lessons: Books Of 1 & 2 Peter,Max Lucado,1997,W Publishing Group,Max Lucado gives you life lessons from the inspired word of God.,['religion']
7.2104689629920244,8.548362255096436,5.538102347861511,0940450070,"Mark Twain : Mississippi Writings : Tom Sawyer, Life on the Mississippi, Huckleberry Finn, Pudd'nhead Wilson (Library of America)",Mark Twain,1982,Library of America,"Adv. of Tom Sawyer; Life on the Mississippi; Adv. of Huckleberry Finn;
Pudd&#39;nhead Wilson.",['fiction']
7.210302746990397,11.202102899551392,2.2205525562891526,0374517576,"This Was Harlem: A Cultural Portrait, 1900-1950",Jervis Anderson,1983,Farrar Straus & Giroux,"Documents the migration of Blacks to Harlem at the turn of the century
and chronicles Harlem&#39;s life and culture through their heyday in
the 1920s to the neighborhood&#39;s decline in the 1950s",['history']
7.209988616717933,10.998169183731079,2.474762907951499,0439101352,Pride and Prejudice (Scholastic Classics),Jane Austen,2000,Scholastic,"Presents a romantic tale of country English family life, which
satirizes human foibles and early-nineteenth-century manners.",['juvenile fiction']
7.209799886393378,7.821085453033447,6.44569292809329,0394564952,What I Saw at the Revolution: A Political Life in the Reagan Era,Peggy Noonan,1990,Random House Inc,"A speechwriter in the Reagan Administration describes life in and
around the White House, the speechwriting process, and the experience
of being a woman in a traditionally male environment",['biography & autobiography']
7.204005068395542,11.15350604057312,2.267128853173571,0340768339,"Applications for Living: Holistic Living, Relationships, Abundance and Right Livelihood",Neale Donald Walsch,1999,Hodder & Stoughton General Division,"In Applications for Living, Neale Donald Walsch has distilled the
principles of Conversations with God through his own life experience
into a universal formula for living well.",['conduct of life']
7.2036329778214325,11.113978624343872,2.315700919668385,0671009931,The Rogue Warriors Strategy For Success (Rogue Warrior's Strategy for Success),Richard Marcinko,1997,Atria,"A former Navy commando provides a guide to personal success, offering
aggressive strategies and skills to help readers meet the challenges
of business and everyday life",['self-help']
7.201874440222401,11.100407838821411,2.328707691973636,0767914708,So You Wanna Be a Rock & Roll Star: How I Machine-Gunned a Roomful of Record Executives and Other True Tales from a Drummer's Life,JACOB SLICHTER,2004,Broadway,"The drummer for Semisonic recounts how the band struggled as a trio of
misfits before being catapulted into stardom, describes the survival
skills they developed, and offers insight into the challenges of the
music industry and living a ...",['biography & autobiography']
7.201514733666972,9.513048529624939,4.312097488719512,0300058705,Life in the English Country House: A Social and Architectural History,Mark Girouard,1994,Yale University Press,"Based on the author&#39;s Slade lectures given at Oxford University in
1975-76.",['history']
7.200132840989609,8.577313423156738,5.478657113280695,0862418933,Ringolevio: A Life Played for Keeps,Emmett Grogan,2001,A K Pr Distribution,"The memorable tale of Emmett Grogan and the Diggers, the irreverent
urban guerrillas and masters of street theater who made San
Francisco&#39;s Haight-Ashbury a home.",['biography & autobiography']
7.196705485832952,9.142789244651794,4.764100787309398,0195067851,Contending Forces: A Romance Illustrative of Negro Life North and South (The Schomburg Library of Nineteenth-Century Black Women Writers),Pauline E. Hopkins,1991,Oxford University Press,"Both an extraordinarily detailed examination of black life in
nineteenth-century America and a richly textured and engrossing piece
of fiction, Contending Forces remains one of the most important works
producedby an African-American before ...",['literary criticism']
7.196317914110058,11.212691068649292,2.1758514709360153,1556613474,"Rhineland Inheritance (Rendezvous With Destiny, Book 1)",T. Davis Bunn,1993,Bethany House Publishers,"Book 1 in the Rendezvous With Destiny series. An American captain is
caught up in the life-and-death stuggle of those who survived World
War II&#39;s destruction.",['fiction']
7.194782186017952,6.956720352172852,7.492359478324328,1410797007,The Metamorphosis: An Autobiography of a Transformed Life,Iris Camelia Morales,2004,1stBooks Library,"The story moves back in the author&#39;s life to recall the
adversities of poverty, death, abandonment, and betrayal. As every
human being, Iris wanted love and happiness but in search of these,
she found disillusion and hurt.",['biography & autobiography']
7.192458347754952,6.254504919052124,8.364900133633487,0684833743,The Unruly Life of Woody Allen : A Biography,Marion Meade,2000,Scribner,"Traces the life and career of the celebrated filmmaker, discussing the
inspiration behind his films and his controversial private life",['biography & autobiography']
7.190348706679556,9.229399561882019,4.6415351376764775,084233341X,The Life Recovery Bible: New Living Translation,David A. Stoop,1998,Tyndale House Publishers,"Recovery themes Book introductions and outlines 12-step devotionals
with recovery principles Serenity prayer Recovery profiles of key
Bible people Indexable Imprintable 1,664 pp.",['bibles']
7.188576654958126,7.592093348503113,6.684180788026894,034541103X,A Reporter's Life,Walter Cronkite,1997,Ballantine Books,"One of America&#39;s most trusted journalists describes his youth, his
early career as a reporter, his work as a war correspondent, and his
rise to the pinnacle of television news, sharing his views on the
media, news, and the American ...",['biography & autobiography']
7.188330846783234,8.918616771697998,5.025473440639779,1569245835,Awake: Stories of Life-Changing Epiphanies,Tom Dyja,2001,Marlowe & Company,"Buddhists call it satori—the moment of intuitive illumination when the
mind and soul finally understand the basic truth of the universe. It
is the instant of spiritual fission, when the veil falls, when lives
change.",['literary collections']
7.188114947950045,10.759196281433105,2.7242632810962197,042517817X,"The Positive Thinker's 10 Commandments: For a Happier, Healthier, More Successful You",Alice Potter,2001,Berkley Publishing Group,"The renowned motivational speaker outlines the ten commandments for
living a better, more satisfying life.",['self-help']
7.1853592719550665,11.040526628494263,2.3664000762810713,0451526791,"The Taming of the Shrew (Shakespeare, William, Works.)",William Shakespeare,1998,Signet Book,"A revised edition of the comedy covers the playwright&#39;s life and
theater, an introduction to the play, sources, critical commentaries,
and stage and film productions",['drama']
7.183355077294282,5.440606474876404,9.361790830316627,0385335237,Plant Life,Pamela Duncan,2003,Delacorte Press,"When her life falls apart and her marriage ends, Laurel Granger
returns home to tiny Russell, North Carolina, where the simple life of
a small southern town teaches her lessons about forgiveness,
friendship, family, and freedom.",['fiction']
7.182625679589206,7.434662580490112,6.867579553463072,0862419999,Jessie Kesson: Writing Her Life,Isobel Murray,2000,Canongate Books,"First ever biography of one of Scotland&#39;s most-loved 20th century
writers by one of the finest literary critics of Scottish fiction.
Jessie Kesson&#39;s life is the story of a writer surviving tremendous
odds, and doing it triumphantly.",['biography & autobiography']
7.182393376717026,8.682214617729187,5.307616825451822,0736901914,Life Management for Busy Women: Living Out God's Plan With Passion and Purpose,Elizabeth George,2002,Harvest House Publishers,"The bestselling author of &quot;A Woman After God&#39;s Own
Heart(&quot; turns her life experience and gift as a communicator to a
subject that will resonate with today&#39;s women: taking control of
too busy days and building balanced, godly lives. (July)",['religion']
7.182139153795898,7.354379296302795,6.966838975662279,1900357089,Erasmus Darwin: A Life of Unequalled Achievement,Desmond King-Hele,1999,Trafalgar Square Publishing,"Substantial donations of Darwin family papers, including over 170
letters written by Erasmus Darwin himself, have made it possible for
the author to tell much of the enthralling story of his life in
Erasmus&#39; own words.",['biography & autobiography']
7.181972675255669,10.80172061920166,2.6572877453231825,0786864893,Don't Sweat the Small Stuff With Your Family,Richard Carlson,1994,Little Brown Company,"Simple Ways to Keep Daily responsibilties and Household Chaos from
Taking over your Life.",['communication in families']
